name,type,start_time,duration
"Bitbang SPI","disable",4.749984083,0.000000083
"Bitbang SPI","enable",4.749986917,0.000000083
"Bitbang SPI","disable",4.749990083,0.000000083
"Bitbang SPI","enable",4.749992917,0.000000083
"Bitbang SPI","disable",4.749996167,0.000000083
"Bitbang SPI","enable",4.749999,0.000000083
"Bitbang SPI","disable",4.750002667,0.000000083
"Bitbang SPI","enable",4.7500055,0.000000083
"Bitbang SPI","disable",4.750008667,0.000000083
"Bitbang SPI","enable",4.750011583,0.000000083
"Bitbang SPI","disable",4.75001475,0.000000083
"Bitbang SPI","enable",4.750017583,0.000000083
"Bitbang SPI","disable",4.750020833,0.000000083
"Bitbang SPI","enable",4.750023667,0.000000083
"Bitbang SPI","disable",4.750026833,0.000000083
"Bitbang SPI","enable",4.75002975,0.000000083
"Bitbang SPI","disable",4.750032917,0.000000083
"Bitbang SPI","enable",4.75003575,0.000000083
"Bitbang SPI","disable",4.750039,0.000000083
"Bitbang SPI","enable",4.750041833,0.000000083
"Bitbang SPI","disable",4.750045,0.000000083
"Bitbang SPI","enable",4.750047917,0.000000083
"Bitbang SPI","disable",4.750054583,0.000000083
"Bitbang SPI","enable",4.750057417,0.000000083
"Bitbang SPI","disable",4.750060583,0.000000083
"Bitbang SPI","enable",4.7500635,0.000000083
"Bitbang SPI","disable",4.750066667,0.000000083
"Bitbang SPI","enable",4.7500695,0.000000083
"Bitbang SPI","disable",4.75007275,0.000000083
"Bitbang SPI","enable",4.750075583,0.000000083
"Bitbang SPI","disable",4.75007875,0.000000083
"Bitbang SPI","enable",4.750081667,0.000000083
"Bitbang SPI","disable",4.750084833,0.000000083
"Bitbang SPI","enable",4.750087667,0.000000083
"Bitbang SPI","disable",4.750090833,0.000000083
"Bitbang SPI","enable",4.75009375,0.000000083
"Bitbang SPI","disable",4.750096917,0.000000083
"Bitbang SPI","enable",4.75009975,0.000000083
"Bitbang SPI","disable",4.750103417,0.000000083
"Bitbang SPI","enable",4.75010625,0.000000083
"Bitbang SPI","disable",4.750109417,0.000000083
"Bitbang SPI","enable",4.750112333,0.000000083
